rank,id,piece,count,share,is_byte_fallback
708,886,▁जिला,1304,0.00023492,0
709,1013,▁आम,1302,0.00023456,0
710,882,▁पहुंच,1301,0.00023438,0
711,981,T,1301,0.00023438,0
712,943,▁ड,1301,0.00023438,0
713,989,▁खान,1300,0.00023420,0
714,877,▁वाला,1299,0.00023402,0
715,887,▁सर,1295,0.00023330,0
716,1176,"),",1291,0.00023258,0
717,944,▁पता,1290,0.00023240,0
718,1990,र्ष,1284,0.00023132,0
719,911,▁इसकी,1283,0.00023114,0
720,869,▁मुझे,1282,0.00023096,0
721,1088,▁कोरोना,1281,0.00023078,0
722,1163,▁क्र,1280,0.00023060,0
723,1044,णा,1280,0.00023060,0
724,1206,▁य,1280,0.00023060,0
725,959,आर,1280,0.00023060,0
726,872,▁C,1278,0.00023024,0
727,960,!,1277,0.00023006,0
728,903,▁निर्माण,1276,0.00022988,0
729,1032,नो,1273,0.00022934,0
730,914,▁निकल,1272,0.00022916,0
731,781,म्,1270,0.00022879,0
732,1007,बे,1269,0.00022861,0
733,908,ण्ड,1269,0.00022861,0
734,905,▁सह,1268,0.00022843,0
735,927,▁कार्यक्रम,1265,0.00022789,0
736,1242,जू,1263,0.00022753,0
737,1054,▁सर्व,1263,0.00022753,0
738,970,▁अव,1262,0.00022735,0
739,923,▁P,1261,0.00022717,0
740,878,▁स्कूल,1258,0.00022663,0
741,1415,▁पढ़,1258,0.00022663,0
742,1325,ष्ठ,1257,0.00022645,0
743,932,▁दूर,1256,0.00022627,0
744,1293,देश,1254,0.00022591,0
745,979,▁मदद,1253,0.00022573,0
746,1378,स्प,1250,0.00022519,0
747,934,▁कहना,1249,0.00022501,0
748,1058,▁स्वास्थ्य,1246,0.00022447,0
749,896,▁लगभग,1245,0.00022429,0
750,1049,▁शिव,1244,0.00022411,0
751,1289,▁दर,1244,0.00022411,0
752,999,मेंट,1243,0.00022393,0
753,910,▁आधार,1243,0.00022393,0
754,1185,रों,1243,0.00022393,0
755,924,▁शिक्षा,1242,0.00022375,0
756,1109,चार,1241,0.00022357,0
757,750,ान,1241,0.00022357,0
758,1061,जे,1240,0.00022339,0
759,956,▁तहत,1239,0.00022321,0
760,978,▁रख,1235,0.00022249,0
761,851,▁कंपनी,1234,0.00022231,0
762,1264,▁व्य,1230,0.00022159,0
763,1093,ेंद्र,1230,0.00022159,0
764,1153,▁धन,1230,0.00022159,0
765,946,▁मुख्यमंत्री,1230,0.00022159,0
766,962,▁बजे,1230,0.00022159,0
767,995,▁गिर,1229,0.00022141,0
768,1004,िस,1225,0.00022069,0
769,997,▁नए,1224,0.00022051,0
770,930,▁संबंध,1222,0.00022015,0
771,1031,▁बैठक,1222,0.00022015,0
772,926,▁बैंक,1217,0.00021925,0
773,808,़,1217,0.00021925,0
774,919,/,1215,0.00021889,0
775,961,▁प्रमुख,1214,0.00021871,0
776,863,टर,1211,0.00021817,0
777,998,▁अधिकारी,1211,0.00021817,0
778,890,▁जाए,1205,0.00021708,0
779,1048,▁लो,1202,0.00021654,0
780,907,▁विश्व,1200,0.00021618,0
781,988,त्य,1197,0.00021564,0
782,1141,▁अभि,1196,0.00021546,0
783,992,▁मुताबिक,1196,0.00021546,0
784,928,▁शो,1195,0.00021528,0
785,974,▁देते,1193,0.00021492,0
786,950,▁मंदिर,1192,0.00021474,0
787,973,▁लगे,1189,0.00021420,0
788,1294,▁कार,1189,0.00021420,0
789,1081,at,1188,0.00021402,0
790,996,▁मिली,1188,0.00021402,0
791,1037,▁देव,1187,0.00021384,0
792,1129,▁हाल,1184,0.00021330,0
793,986,▁?,1180,0.00021258,0
794,945,▁दुनिया,1179,0.00021240,0
795,1006,▁बोल,1178,0.00021222,0
796,938,▁पूरा,1177,0.00021204,0
797,1090,▁यही,1176,0.00021186,0
798,994,्म,1174,0.00021150,0
799,1060,िए,1173,0.00021132,0
800,1057,▁M,1172,0.00021114,0
801,1175,गो,1171,0.00021096,0
802,1015,▁बच्चों,1170,0.00021078,0
803,1033,▁सै,1170,0.00021078,0
804,1145,▁जन,1169,0.00021060,0
805,936,न्त,1167,0.00021024,0
806,1137,▁प्रा,1163,0.00020952,0
807,1236,ंप,1163,0.00020952,0
808,1072,ियो,1162,0.00020934,0
809,1041,त्व,1162,0.00020934,0
810,1027,▁जे,1162,0.00020934,0
811,1192,▁सौ,1159,0.00020880,0
812,933,▁बस,1157,0.00020844,0
813,964,▁शेयर,1156,0.00020826,0
814,1023,▁डॉ,1154,0.00020790,0
815,1614,श्र,1153,0.00020772,0
816,1029,सि,1151,0.00020736,0
817,1046,▁सिर्फ,1150,0.00020718,0
818,1028,▁हमारे,1150,0.00020718,0
819,1003,▁लिख,1150,0.00020718,0
820,1084,▁थीं,1149,0.00020700,0
821,976,▁आर,1144,0.00020610,0
822,1197,ेंगे,1144,0.00020610,0
823,1164,गे,1142,0.00020574,0
824,1065,▁उठा,1141,0.00020556,0
825,1021,▁पांच,1140,0.00020537,0
826,969,▁निर्देश,1139,0.00020519,0
827,1134,or,1138,0.00020501,0
828,1077,▁मध्य,1137,0.00020483,0
829,1020,▁पहली,1135,0.00020447,0
830,1076,▁कहते,1133,0.00020411,0
831,1121,▁तेज,1132,0.00020393,0
832,1091,था,1132,0.00020393,0
833,1394,▁सेना,1132,0.00020393,0
834,1050,▁देखा,1131,0.00020375,0
835,1075,वाह,1131,0.00020375,0
836,984,▁भाजपा,1131,0.00020375,0
837,1080,नाथ,1131,0.00020375,0
838,1291,▁दु,1130,0.00020357,0
839,1297,यू,1129,0.00020339,0
840,1319,िट,1128,0.00020321,0
841,1009,▁थ,1126,0.00020285,0
842,1100,▁प्रभाव,1125,0.00020267,0
843,1779,क्रम,1121,0.00020195,0
844,1205,ढ,1119,0.00020159,0
845,1368,र्थ,1118,0.00020141,0
846,985,▁राष्ट्रीय,1118,0.00020141,0
847,1411,ंगा,1117,0.00020123,0
848,1066,▁जन्म,1115,0.00020087,0
849,1448,िश,1115,0.00020087,0
850,1012,▁खुद,1114,0.00020069,0
851,1106,तर,1112,0.00020033,0
852,1127,▁पै,1110,0.00019997,0
853,1117,म्ब,1110,0.00019997,0
854,1123,▁विषय,1108,0.00019961,0
855,1238,▁भाव,1108,0.00019961,0
856,1107,▁छोड़,1107,0.00019943,0
857,1370,पन,1105,0.00019907,0
858,1276,्री,1105,0.00019907,0
859,1105,▁होना,1105,0.00019907,0
860,1535,श्व,1105,0.00019907,0
861,1136,▁मेरे,1103,0.00019871,0
862,971,▁भाषा,1102,0.00019853,0
863,1113,▁सके,1101,0.00019835,0
864,1196,B,1100,0.00019817,0
865,1277,▁मी,1099,0.00019799,0
866,1042,▁प्रदर्शन,1095,0.00019727,0
867,1089,▁बिना,1094,0.00019709,0
868,1055,▁विभिन्न,1092,0.00019673,0
869,1133,▁देखने,1090,0.00019637,0
870,1034,▁कार्रवाई,1087,0.00019583,0
871,1016,▁ऐसी,1086,0.00019565,0
872,1341,स्ट्र,1085,0.00019547,0
873,1340,▁रखने,1084,0.00019529,0
874,1118,▁परीक्षा,1083,0.00019511,0
875,1025,यो,1082,0.00019493,0
876,1255,तु,1080,0.00019457,0
877,1030,▁लेने,1079,0.00019439,0
878,1281,स्था,1079,0.00019439,0
879,1365,▁कं,1077,0.00019403,0
880,1038,७,1075,0.00019366,0
881,1082,f,1073,0.00019330,0
882,1071,▁पूरे,1073,0.00019330,0
883,1169,▁शर्मा,1073,0.00019330,0
884,1112,l,1069,0.00019258,0
885,1040,युक्त,1069,0.00019258,0
886,1174,व्य,1069,0.00019258,0
887,1045,▁एन,1069,0.00019258,0
888,1202,▁बल्कि,1068,0.00019240,0
889,1111,▁पार,1068,0.00019240,0
890,1179,R,1068,0.00019240,0
891,1101,▁लोक,1067,0.00019222,0
892,1278,र्ग,1066,0.00019204,0
893,1125,दर,1064,0.00019168,0
894,1261,वीं,1063,0.00019150,0
895,1187,E,1060,0.00019096,0
896,1130,▁लड़,1060,0.00019096,0
897,1005,द्,1060,0.00019096,0
898,1124,▁पिता,1059,0.00019078,0
899,1219,▁करा,1057,0.00019042,0
900,1000,एस,1057,0.00019042,0
901,1349,▁ज़,1057,0.00019042,0
902,1159,▁लाभ,1056,0.00019024,0
903,1435,सर,1055,0.00019006,0
904,1381,्वा,1055,0.00019006,0
905,1008,▁सुरक्षा,1055,0.00019006,0
906,1108,ौर,1054,0.00018988,0
907,1274,म्प,1053,0.00018970,0
908,1051,▁वहां,1051,0.00018934,0
909,1181,▁लग,1049,0.00018898,0
910,1035,▁भा,1049,0.00018898,0
911,1157,बू,1048,0.00018880,0
912,1052,▁पाकिस्तान,1046,0.00018844,0
913,1074,▁सुबह,1046,0.00018844,0
914,1154,रूप,1044,0.00018808,0
915,1352,ियाँ,1044,0.00018808,0
916,1158,▁टे,1041,0.00018754,0
917,1067,▁तरफ,1041,0.00018754,0
918,1095,▁जाएगी,1038,0.00018700,0
919,1346,▁स्ट,1037,0.00018682,0
920,1086,▁B,1037,0.00018682,0
921,1085,▁डी,1035,0.00018646,0
922,1151,▁शुरुआत,1034,0.00018628,0
923,1458,जर,1034,0.00018628,0
924,1160,▁होकर,1033,0.00018610,0
925,1201,▁तुम,1033,0.00018610,0
926,1110,▁जिन,1032,0.00018592,0
927,1269,▁स्प,1031,0.00018574,0
928,1320,भाव,1030,0.00018556,0
929,1131,गु,1029,0.00018538,0
930,1001,ार,1027,0.00018502,0
931,1166,▁माध्यम,1026,0.00018484,0
932,1097,▁माना,1025,0.00018466,0
933,1138,▁मां,1025,0.00018466,0
934,1059,▁२,1024,0.00018448,0
935,897,हर,1023,0.00018430,0
936,1250,▁मं,1021,0.00018394,0
937,1233,▁लाल,1021,0.00018394,0
938,1053,▁शरीर,1021,0.00018394,0
939,1183,▁नेता,1020,0.00018376,0
940,1144,▁उपलब्ध,1020,0.00018376,0
941,1079,कृत,1018,0.00018340,0
942,1295,▁पुत्र,1018,0.00018340,0
943,1247,▁सुन,1017,0.00018322,0
944,1243,w,1016,0.00018304,0
945,1482,शे,1016,0.00018304,0
946,1087,▁यादव,1015,0.00018286,0
947,1126,%,1014,0.00018268,0
948,1068,▁सड़क,1014,0.00018268,0
949,1402,▁ब्र,1012,0.00018232,0
950,1043,▁मोदी,1012,0.00018232,0
951,1102,▁मौके,1010,0.00018195,0
952,1259,र्द,1010,0.00018195,0
953,1316,ग्रह,1010,0.00018195,0
954,1069,▁सूचना,1009,0.00018177,0
955,1784,L,1007,0.00018141,0
956,1017,▁१,1006,0.00018123,0
957,1306,▁बनाए,1005,0.00018105,0
958,1840,ियर,1004,0.00018087,0
959,1534,ांत,1003,0.00018069,0
960,1417,बि,1002,0.00018051,0
961,1445,ियन,1002,0.00018051,0
962,1096,▁मौजूद,999,0.00017997,0
963,1170,▁लिखा,999,0.00017997,0
964,1064,▁स्तर,998,0.00017979,0
965,1099,▁दूसरी,997,0.00017961,0
966,1312,▁बारिश,997,0.00017961,0
967,1521,ियम,997,0.00017961,0
968,2043,न्ह,996,0.00017943,0
969,1165,▁गिरफ्तार,995,0.00017925,0
970,1132,द्र,993,0.00017889,0
971,1226,कल,992,0.00017871,0
972,1147,लू,992,0.00017871,0
973,2273,म्म,992,0.00017871,0
974,1142,▁रखा,991,0.00017853,0
975,1239,▁रुपए,991,0.00017853,0
976,1156,▁जिसे,990,0.00017835,0
977,1148,▁विरोध,989,0.00017817,0
978,1150,▁क्रिकेट,988,0.00017799,0
979,1186,न्न,986,0.00017763,0
980,1362,एफ,984,0.00017727,0
981,1244,एँ,983,0.00017709,0
982,1265,▁चुके,982,0.00017691,0
983,1178,▁दल,982,0.00017691,0
984,1230,▁पक्ष,981,0.00017673,0
985,1217,योग,980,0.00017655,0
986,1383,धी,980,0.00017655,0
987,1191,▁सहित,978,0.00017619,0
988,1070,▁ऑफ,977,0.00017601,0
989,1167,▁तौर,973,0.00017529,0
990,1774,्रो,973,0.00017529,0
991,1039,▁समाज,971,0.00017493,0
992,1305,▁जीव,971,0.00017493,0
993,991,ोर,970,0.00017475,0
994,1177,▁अर्थ,970,0.00017475,0
995,1258,यी,969,0.00017457,0
996,1273,▁खरीद,969,0.00017457,0
997,1680,ंध,969,0.00017457,0
998,1280,ार्थ,969,0.00017457,0
999,1248,▁प्रतिशत,968,0.00017439,0
1000,1451,पु,968,0.00017439,0
1001,1240,ंब,968,0.00017439,0
1002,1256,कु,967,0.00017421,0
1003,1173,▁बो,966,0.00017403,0
1004,1146,▁बाजार,965,0.00017385,0
1005,1923,ोड,965,0.00017385,0
1006,1180,▁महीने,964,0.00017367,0
1007,1078,▁चौ,964,0.00017367,0
1008,1222,▁कीमत,963,0.00017349,0
1009,1171,▁ऊपर,963,0.00017349,0
1010,1104,▁क्यों,962,0.00017331,0
1011,1382,ान्त,961,0.00017313,0
1012,1122,D,960,0.00017295,0
1013,1207,▁राशि,960,0.00017295,0
1014,1307,ल्ल,958,0.00017259,0
1015,1245,▁पे,956,0.00017223,0
1016,1162,▁कप,953,0.00017169,0
1017,1203,▁स्क,951,0.00017133,0
1018,1190,दे,950,0.00017115,0
1019,1213,्रा,949,0.00017097,0
1020,1345,▁बढ़ा,947,0.00017061,0
1021,1279,िय,947,0.00017061,0
1022,1292,▁भाई,946,0.00017043,0
1023,1552,यु,946,0.00017043,0
1024,1135,सन,945,0.00017024,0
1025,1348,निक,945,0.00017024,0
1026,1140,▁आग,944,0.00017006,0
1027,1595,स्म,943,0.00016988,0
1028,1211,▁प्रेम,943,0.00016988,0
1029,1182,▁करेंगे,942,0.00016970,0
1030,1232,▁उसी,941,0.00016952,0
1031,1361,▁कर्म,941,0.00016952,0
1032,1128,▁खबर,940,0.00016934,0
1033,1229,▁पत्र,940,0.00016934,0
1034,1309,▁थाना,940,0.00016934,0
1035,1200,▁सोशल,939,0.00016916,0
1036,1225,▁खास,938,0.00016898,0
1037,1231,देव,938,0.00016898,0
1038,1115,▁व्यवस्था,935,0.00016844,0
1039,1643,ाबाद,934,0.00016826,0
1040,1318,▁हमें,934,0.00016826,0
1041,1116,ग्,934,0.00016826,0
1042,1298,▁एम,933,0.00016808,0
1043,1149,▁अधिकारियों,932,0.00016790,0
1044,1103,▁शादी,932,0.00016790,0
1045,1282,प्त,929,0.00016736,0
1046,1731,िटी,928,0.00016718,0
1047,1561,O,927,0.00016700,0
1048,1215,२,927,0.00016700,0
1049,1198,▁कैसे,926,0.00016682,0
1050,1344,▁फा,926,0.00016682,0
1051,1354,▁हूँ,925,0.00016664,0
1052,1486,ॉल,924,0.00016646,0
1053,1401,डा,922,0.00016610,0
1054,1193,ुल,922,0.00016610,0
1055,1194,▁प्रधानमंत्री,921,0.00016592,0
1056,1199,३,921,0.00016592,0
1057,1326,णी,920,0.00016574,0
1058,1388,शास्त्र,920,0.00016574,0
1059,1253,▁!,917,0.00016520,0
1060,1214,▁बनाया,916,0.00016502,0
1061,1210,▁प्रशासन,916,0.00016502,0
1062,1288,▁सवाल,915,0.00016484,0
1063,1290,▁जि,912,0.00016430,0
1064,1237,पूर्ण,912,0.00016430,0
1065,1432,▁ति,911,0.00016412,0
1066,1412,▁जोड़,911,0.00016412,0
1067,1254,▁वापस,908,0.00016358,0
1068,1299,▁मिलने,908,0.00016358,0
1069,1433,▁लि,908,0.00016358,0
1070,1946,ेक्ट,908,0.00016358,0
1071,1331,▁समस्या,906,0.00016322,0
1072,1266,▁यहाँ,906,0.00016322,0
1073,1302,ra,905,0.00016304,0
1074,1342,▁विधायक,905,0.00016304,0
1075,1395,es,904,0.00016286,0
1076,1216,४,902,0.00016250,0
1077,1740,ed,901,0.00016232,0
1078,1366,▁पेश,901,0.00016232,0
1079,1369,N,901,0.00016232,0
1080,1689,▁ढ,899,0.00016196,0
1081,1372,▁निवासी,898,0.00016178,0
1082,1571,▁विज्ञापन,898,0.00016178,0
1083,1310,U,897,0.00016160,0
1084,1188,▁गये,896,0.00016142,0
1085,1224,▁कोर्ट,895,0.00016124,0
1086,1195,▁राजा,895,0.00016124,0
1087,1405,ल्ड,894,0.00016106,0
1088,1260,▁कानून,893,0.00016088,0
1089,1228,८,893,0.00016088,0
1090,1204,▁रंग,892,0.00016070,0
1091,1410,▁भारी,891,0.00016052,0
1092,1220,▁दक्षिण,891,0.00016052,0
1093,1520,च्च,890,0.00016034,0
1094,1375,▁आरोपी,890,0.00016034,0
1095,1227,▁यात्रा,890,0.00016034,0
1096,1463,ूल,887,0.00015980,0
1097,1268,▁हूं,887,0.00015980,0
1098,1275,▁महत्वपूर्ण,885,0.00015944,0
1099,1373,▁सीट,885,0.00015944,0
1100,1493,▁ठ,885,0.00015944,0
1101,1335,▁पीछे,885,0.00015944,0
1102,1267,▁अच्छा,885,0.00015944,0
1103,1462,▁व्यापार,884,0.00015926,0
1104,1586,बार,883,0.00015908,0
1105,1223,▁चर्चा,882,0.00015890,0
1106,1249,▁जाय,880,0.00015854,0
1107,1308,▁लगी,878,0.00015817,0
1108,1495,ठा,878,0.00015817,0
1109,1464,वें,877,0.00015799,0
1110,2248,श्च,875,0.00015763,0
1111,1241,▁भेज,873,0.00015727,0
1112,1811,वेद,873,0.00015727,0
1113,1355,▁रहते,873,0.00015727,0
1114,1351,गढ़,872,0.00015709,0
1115,1262,▁ज्ञान,872,0.00015709,0
1116,1393,▁निर्,871,0.00015691,0
1117,1443,िता,870,0.00015673,0
1118,1805,फ्,869,0.00015655,0
1119,1184,▁पो,869,0.00015655,0
1120,1337,▁ठीक,868,0.00015637,0
1121,1333,▁मामला,867,0.00015619,0
1122,1284,▁शक्ति,867,0.00015619,0
1123,1252,▁इस्तेमाल,867,0.00015619,0
1124,1251,्रे,866,0.00015601,0
1125,1549,िस्ट,866,0.00015601,0
1126,1235,ंगी,864,0.00015565,0
1127,1466,डि,864,0.00015565,0
1128,1257,▁बल,864,0.00015565,0
1129,1510,▁किसानों,864,0.00015565,0
1130,1399,▁चुका,863,0.00015547,0
1131,1300,ेन,862,0.00015529,0
1132,1296,▁जून,862,0.00015529,0
1133,1356,काल,862,0.00015529,0
1134,1286,▁लगाया,860,0.00015493,0
1135,1358,▁देता,860,0.00015493,0
1136,1359,▁जरूरत,860,0.00015493,0
1137,1491,क्षण,858,0.00015457,0
1138,1212,डे,858,0.00015457,0
1139,1434,▁मई,857,0.00015439,0
1140,1823,द्व,856,0.00015421,0
1141,1465,नगर,855,0.00015403,0
1142,1408,▁बने,854,0.00015385,0
1143,1423,▁सुविधा,853,0.00015367,0
1144,1377,it,851,0.00015331,0
1145,1457,▁T,851,0.00015331,0
1146,1398,▁छात्र,848,0.00015277,0
1147,1644,र्व,847,0.00015259,0
1148,1313,६,846,0.00015241,0
1149,1403,▁टेस्ट,845,0.00015223,0
1150,1338,▁सोच,845,0.00015223,0
1151,1323,५,845,0.00015223,0
1152,1391,भर,844,0.00015205,0
1153,1246,▁उच्च,844,0.00015205,0
1154,1478,v,843,0.00015187,0
1155,1272,▁समान,839,0.00015115,0
1156,1301,▁दिख,837,0.00015079,0
1157,1374,▁सीमा,837,0.00015079,0
1158,1626,ज़ा,836,0.00015061,0
1159,1437,▁पहचान,834,0.00015025,0
1160,1329,▁कोशिश,833,0.00015007,0
1161,1421,चित,833,0.00015007,0
1162,1098,...,832,0.00014989,0
1163,1826,पोर्ट,832,0.00014989,0
1164,1425,▁भू,828,0.00014917,0
1165,1324,▁शिकायत,827,0.00014899,0
1166,1283,तन,824,0.00014845,0
1167,1285,▁गंभीर,823,0.00014827,0
1168,1409,▁निकाल,823,0.00014827,0
1169,1357,▁पड़ा,822,0.00014809,0
1170,1413,एम,822,0.00014809,0
1171,1702,क्षा,822,0.00014809,0
1172,1431,करण,821,0.00014791,0
1173,1385,च्छ,820,0.00014773,0
1174,1322,▁पत्नी,820,0.00014773,0
1175,1531,▁चे,818,0.00014737,0
1176,1379,पे,817,0.00014719,0
1177,1143,r,817,0.00014719,0
1178,1516,▁सुख,817,0.00014719,0
1179,1270,▁रु,816,0.00014701,0
1180,1315,▁सदस्य,816,0.00014701,0
1181,1330,क़,816,0.00014701,0
1182,1771,स्त्र,815,0.00014683,0
1183,1364,▁प्रयोग,814,0.00014664,0
1184,1504,▁जल्द,813,0.00014646,0
1185,1568,▁रोग,813,0.00014646,0
1186,1461,▁देर,812,0.00014628,0
1187,1618,खे,812,0.00014628,0
1188,1332,प्प,812,0.00014628,0
1189,1449,▁ऐ,812,0.00014628,0
1190,1397,▁इंडिया,811,0.00014610,0
1191,1426,▁अगस्त,811,0.00014610,0
1192,1860,▁काल,811,0.00014610,0
1193,1479,▁सही,810,0.00014592,0
1194,1533,र्ण,810,0.00014592,0
1195,1446,▁देखते,809,0.00014574,0
1196,1221,▁जनता,807,0.00014538,0
1197,1208,वान,806,0.00014520,0
1198,1327,▁बच्चे,806,0.00014520,0
1199,1511,▁चाहते,805,0.00014502,0
1200,1792,ेश्वर,805,0.00014502,0
1201,1490,टो,804,0.00014484,0
1202,1304,▁गांधी,804,0.00014484,0
1203,1488,▁D,803,0.00014466,0
1204,1707,ट्स,802,0.00014448,0
1205,1392,▁फे,802,0.00014448,0
1206,1420,▁भगवान,802,0.00014448,0
1207,1543,▁लें,801,0.00014430,0
1208,1634,सू,801,0.00014430,0
1209,1390,▁रहता,801,0.00014430,0
1210,1336,▁इतिहास,800,0.00014412,0
1211,1418,▁फ्र,800,0.00014412,0
1212,1353,▁बच,800,0.00014412,0
1213,1380,▁होंगे,799,0.00014394,0
1214,1641,▁किस,799,0.00014394,0
1215,1471,▁पति,799,0.00014394,0
1216,1439,▁बह,799,0.00014394,0
1217,1321,▁अमेरिका,799,0.00014394,0
1218,1367,▁युद्ध,797,0.00014358,0
1219,1430,▁पूर्ण,796,0.00014340,0
1220,1682,▁कट,796,0.00014340,0
1221,1442,दान,796,0.00014340,0
1222,1452,ट्ट,794,0.00014304,0
1223,1404,▁प्रदान,791,0.00014250,0
1224,1311,▁नही,791,0.00014250,0
1225,2392,गण,790,0.00014232,0
1226,1384,क्र,789,0.00014214,0
1227,1554,▁चीन,788,0.00014196,0
1228,1454,▁चलते,786,0.00014160,0
1229,1447,▁मुंबई,786,0.00014160,0
1230,1795,ॉर्,785,0.00014142,0
1231,1360,्रि,785,0.00014142,0
1232,1523,दु,785,0.00014142,0
1233,1481,▁देशों,785,0.00014142,0
1234,1400,▁प्रकाश,785,0.00014142,0
1235,1334,▁प्रयास,784,0.00014124,0
1236,1339,▁प्रक्रिया,784,0.00014124,0
1237,1427,▁युवक,784,0.00014124,0
1238,1480,९,784,0.00014124,0
1239,1456,▁मजबूत,783,0.00014106,0
1240,1422,▁आदेश,783,0.00014106,0
1241,1513,▁नौ,783,0.00014106,0
1242,1760,्वे,783,0.00014106,0
1243,1590,▁फि,782,0.00014088,0
1244,2356,(,780,0.00014052,0
1245,1632,र्न,779,0.00014034,0
1246,2163,▁पॉ,777,0.00013998,0
1247,1019,ाने,777,0.00013998,0
1248,1469,▁शा,777,0.00013998,0
1249,1440,▁मत,776,0.00013980,0
1250,2000,ालय,775,0.00013962,0
1251,1396,▁दिल,774,0.00013944,0
1252,1517,क्त,774,0.00013944,0
1253,1979,▁बर,773,0.00013926,0
1254,1407,▁अच्छी,771,0.00013890,0
1255,1414,▁नीचे,769,0.00013854,0
1256,1573,दास,768,0.00013836,0
1257,1526,▁घायल,766,0.00013800,0
1258,1459,▁पहुंचे,765,0.00013782,0
1259,1489,▁दिखा,763,0.00013746,0
1260,1473,▁पकड़,763,0.00013746,0
1261,1582,▁चु,763,0.00013746,0
1262,1470,▁सरकारी,763,0.00013746,0
1263,1578,▁नंबर,763,0.00013746,0
1264,1735,▁योग,763,0.00013746,0
1265,1839,▁छा,762,0.00013728,0
1266,1984,र्च,761,0.00013710,0
1267,1559,and,761,0.00013710,0
1268,1363,हे,761,0.00013710,0
1269,1485,▁ग्राम,759,0.00013674,0
1270,1693,भी,758,0.00013656,0
1271,1389,▁चुकी,758,0.00013656,0
1272,1371,▁मार्ग,758,0.00013656,0
1273,1450,रत,757,0.00013638,0
1274,1527,▁देना,756,0.00013620,0
1275,1475,▁बयान,756,0.00013620,0
1276,1441,▁अंक,756,0.00013620,0
1277,1387,सार,756,0.00013620,0
1278,1287,▁बिहार,754,0.00013584,0
1279,1406,_,754,0.00013584,0
1280,1633,ल्ट,753,0.00013566,0
1281,1492,▁नव,752,0.00013548,0
1282,1653,▁वन,752,0.00013548,0
1283,1512,▁शाम,752,0.00013548,0
1284,1271,▁शब्द,752,0.00013548,0
1285,1514,▁लगता,751,0.00013530,0
1286,1597,एच,751,0.00013530,0
1287,1508,ल्स,749,0.00013493,0
1288,1574,पो,749,0.00013493,0
1289,1756,▁H,748,0.00013475,0
1290,1572,कारी,748,0.00013475,0
1291,1314,वाल,748,0.00013475,0
1292,1588,G,747,0.00013457,0
1293,1419,▁विधानसभा,747,0.00013457,0
1294,1546,▁घंटे,746,0.00013439,0
1295,1601,▁सत्य,746,0.00013439,0
1296,2702,भारत,744,0.00013403,0
1297,1599,▁फल,744,0.00013403,0
1298,1444,फी,743,0.00013385,0
1299,1577,चे,743,0.00013385,0
1300,1484,▁राय,743,0.00013385,0
1301,1218,ूर,742,0.00013367,0
1302,1468,▁अवसर,742,0.00013367,0
1303,1519,▁मानव,741,0.00013349,0
1304,1460,▁साहित्य,741,0.00013349,0
1305,1509,▁बेहतर,740,0.00013331,0
1306,1263,▁हत्या,740,0.00013331,0
1307,1515,▁मोह,740,0.00013331,0
1308,1350,गत,739,0.00013313,0
1309,1766,सो,739,0.00013313,0
1310,1782,▁अमर,738,0.00013295,0
1311,1841,मू,737,0.00013277,0
1312,1428,▁मार्च,737,0.00013277,0
1313,1477,▁आयोजित,737,0.00013277,0
1314,1539,ri,737,0.00013277,0
1315,1438,▁संगठन,736,0.00013259,0
1316,1629,▁जु,734,0.00013223,0
1317,1501,▁दिखाई,734,0.00013223,0
1318,1581,▁कमी,733,0.00013205,0
1319,1772,ीकरण,733,0.00013205,0
1320,1615,हरा,733,0.00013205,0
1321,1429,▁मैंने,733,0.00013205,0
1322,1637,▁सिर,732,0.00013187,0
1323,1328,▁गयी,731,0.00013169,0
1324,1500,▁कहीं,731,0.00013169,0
1325,2314,द्द,731,0.00013169,0
1326,1424,▁मूल,731,0.00013169,0
1327,1773,भव,731,0.00013169,0
1328,1505,▁पुरुष,730,0.00013151,0
1329,1525,▁रोक,729,0.00013133,0
1330,1530,▁आर्थिक,729,0.00013133,0
1331,2119,दू,729,0.00013133,0
1332,1584,▁छोटे,728,0.00013115,0
1333,1502,▁भूमिका,728,0.00013115,0
1334,1683,क्शन,728,0.00013115,0
1335,1754,▁गाय,727,0.00013097,0
1336,1755,▁तु,725,0.00013061,0
1337,1541,am,724,0.00013043,0
1338,2262,▁देखें,723,0.00013025,0
1339,1639,▁पसंद,723,0.00013025,0
1340,1536,▁साफ,722,0.00013007,0
1341,1467,▁बनी,722,0.00013007,0
1342,1942,is,722,0.00013007,0
1343,1474,तः,722,0.00013007,0
1344,1532,▁इतना,721,0.00012989,0
1345,1612,▁मनुष्य,721,0.00012989,0
1346,1822,स्ता,720,0.00012971,0
1347,1663,ादि,720,0.00012971,0
1348,1600,▁विवाद,718,0.00012935,0
1349,1499,▁स्थानीय,718,0.00012935,0
1350,1556,▁चीज,718,0.00012935,0
1351,1555,▁तेल,718,0.00012935,0
1352,1566,▁अभियान,717,0.00012917,0
1353,1975,जित,716,0.00012899,0
1354,1596,ुक,715,0.00012881,0
1355,1548,▁३,715,0.00012881,0
1356,1706,अप,714,0.00012863,0
1357,1673,▁फोन,714,0.00012863,0
1358,2740,di,713,0.00012845,0
1359,1538,▁अधिकार,712,0.00012827,0
1360,1625,▁रस,712,0.00012827,0
1361,1667,▁क्षेत्रों,711,0.00012809,0
